energy	beta_circ	deltabeta	err_dbeta	deltadelta	err_ddelta	deltabeta_no_corr	deltadelta_no_corr
45.0008880000000	0.119411292586669	0.000821591180759353	0.0732464262282672	0.00232284459245342	0.465603687137978	0.000651912552900499	0.00261377443403878
45.3738060000000	0.116483661037095	0.000613868818187074	0.0732319210362677	6.99648051458164e-07	0.429093165788512	0.000666958190108470	6.29854801520931e-05
45.7470450000000	0.112309267974193	0.000761279606071854	0.0732180995209052	0.00160530063152514	0.393208277557248	0.000669695046090506	0.00181602179344587
46.1203040000000	0.108711180110316	0.000672998775620236	0.0732043984418952	0.000441192731297970	0.362563875141888	0.000687739141734380	0.000541258884643121
46.4935040000000	0.105977534068362	0.000526422525137993	0.0731911299641708	-0.000555288478051085	0.336763179827828	0.000620170876418821	-0.000552671944833700
46.8668520000000	0.104718514871734	0.000504101598847895	0.0731791328180279	-0.000842997610750995	0.316840137893314	0.000620129034228914	-0.000865069116653973
47.2404060000000	0.100810475067423	0.000587410850094325	0.0731680434466249	5.54273543114717e-05	0.294578400055189	0.000628670479239802	0.000110409457614506
47.6135260000000	0.0981702137523817	0.000579390654660400	0.0731580333970082	0.000108411341884531	0.277296413193347	0.000614741625776132	0.000165190577924428
47.9870760000000	0.0969373619256741	0.000469079909435557	0.0731486978234208	-0.000880008391419343	0.263883834030981	0.000576582114604461	-0.000907211709446240
48.3603480000000	0.0957685319292620	0.000366280647334300	0.0731393491047907	-0.000602386607071467	0.253647188251364	0.000441809214016328	-0.000616661638792043
48.7337990000000	0.0950440493611666	0.000515902319977519	0.0731321633039388	3.48366855114089e-05	0.244697090880526	0.000549825066862699	7.86542835426210e-05
49.1070890000000	0.0945762037756350	0.000657812465899634	0.0731259396736873	0.000962017909089030	0.236638534327641	0.000627020262905881	0.00108106110221061
49.4804350000000	0.0943131884331532	0.000565157486638503	0.0731200128077669	0.000122647176516229	0.229470656000444	0.000593747006454681	0.000175597548694976
49.8532820000000	0.0949189229575472	0.000580530168291442	0.0731148692764660	0.000351545059887124	0.224004668224868	0.000590976042046779	0.000420744158703330
50.2269040000000	0.0945927342521921	0.000557648092461384	0.0731100078061539	0.000309168670910050	0.217440906454025	0.000569233221378046	0.000372995955558328
50.6005430000000	0.0947592068081396	0.000545364665616613	0.0731054989869987	0.000234146448875017	0.211827185165004	0.000561215995374068	0.000291745032438790
50.9738700000000	0.0932796107310650	0.000502195350574203	0.0731011855710995	-2.80322475866237e-05	0.204520224521380	0.000535246790673808	9.01550957455889e-06
51.3472380000000	0.0929254650249376	0.000561420264957760	0.0730968285174702	0.000300516094038206	0.197733698142095	0.000572083121113312	0.000361620236292181
51.7202400000000	0.0925077008190827	0.000601152258684184	0.0730924265670925	0.000302032333383333	0.191266272616442	0.000613416036014222	0.000365525363869242
52.0938400000000	0.0918546120645366	0.000523490820731774	0.0730882249354723	0.000131167997758114	0.184708616160711	0.000543597953317437	0.000178161024997766
52.4669320000000	0.0915816705191112	0.000554753608345976	0.0730841829922744	2.99895563439645e-05	0.178293611259667	0.000583543525392653	7.32687840368435e-05
52.8401030000000	0.0913572580360204	0.000533167670673751	0.0730797720943174	0.000239056591966643	0.172538473610038	0.000544448009478259	0.000291893707674760
53.2136730000000	0.0907037497535923	0.000546495924437936	0.0730758348813761	0.000332645365069432	0.167057568031549	0.000551070457640363	0.000390776854871505
53.5871970000000	0.0892914961599013	0.000456503019094387	0.0730719295504720	-4.14260783357613e-05	0.161431950251346	0.000483345637833573	-1.04569720314128e-05
53.9602590000000	0.0885053740601596	0.000506644251806989	0.0730683803699105	0.000346819872970870	0.156819918805053	0.000507600600615041	0.000400874354556234
54.3337320000000	0.0878085595402676	0.000483261907760367	0.0730652373425856	9.33388722766094e-05	0.152846449980604	0.000500723413569728	0.000132323042960320
54.7068910000000	0.0873943588341685	0.000488600498795258	0.0730622779634907	0.000369720133621188	0.149320118292015	0.000486296969455993	0.000422178174551676
55.0805490000000	0.0869551168980291	0.000484252038684594	0.0730596566307510	0.000343477492127078	0.146004001723803	0.000483204496277124	0.000393706180232583
55.4536930000000	0.0865201029885171	0.000484098130017552	0.0730571858478294	0.000152674801549247	0.142999232474156	0.000495928331952029	0.000193408689424968
55.8269950000000	0.0861817190936868	0.000473028540979121	0.0730549625463225	0.000180389678393755	0.140243693001565	0.000481956857799823	0.000221232122770317
56.2005100000000	0.0861504506084771	0.000506579466128649	0.0730528659476052	0.000163338446330081	0.137692287772847	0.000517650030458436	0.000205450162101813
56.5734380000000	0.0859114157099537	0.000459233334093854	0.0730509103897720	0.000165858352092027	0.135035473164678	0.000467584129394070	0.000204474941148534
56.9467440000000	0.0849170683933704	0.000519016084562437	0.0730486994803766	0.000266927434784101	0.132069855663180	0.000522740332894266	0.000313239683647062
57.3205170000000	0.0847723481804029	0.000487826545346938	0.0730466197597292	0.000419911850995804	0.129066330410317	0.000479477184407800	0.000469959529324113
57.6937470000000	0.0839797230993888	0.000496706299081184	0.0730445059932661	0.000538034795875574	0.125811217069643	0.000480662420157412	0.000592577714659778
58.0674500000000	0.0833040685296305	0.000601440405323595	0.0730425376607179	0.000491180589006615	0.122839990575080	0.000592389034284220	0.000549907557268436
58.4404560000000	0.0827478728844770	0.000570435766698042	0.0730407267542683	0.000529987298868286	0.120001232773733	0.000557317809987495	0.000587277248020628
58.8135560000000	0.0822987615838124	0.000640218165384920	0.0730391163338545	0.000530633878796665	0.117439173821825	0.000629211528773498	0.000591567420198897
